ID	SampleName	SamplingDate	Continent	Country	Location	lineage	ambiguity_score	pangoLEARN_version	pango_version	tardis_location
hCoV-19/USA/FL-BPHL-0346/2020|EPI_ISL_489755|2020-04-09|NorthAmerica	EPI_ISL_489755	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0103/2020|EPI_ISL_445045|2020-04-23|NorthAmerica	EPI_ISL_445045	2020-04-23	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0235/2020|EPI_ISL_480886|2020-04-24|NorthAmerica	EPI_ISL_480886	2020-04-24	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0386/2020|EPI_ISL_489795|2020-04-29|NorthAmerica	EPI_ISL_489795	2020-04-29	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0117/2020|EPI_ISL_450851|2020-04-07|NorthAmerica	EPI_ISL_450851	2020-04-07	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0634/2020|EPI_ISL_508838|2020-04-05|NorthAmerica	EPI_ISL_508838	2020-04-05	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0201/2020|EPI_ISL_480852|2020-04-06|NorthAmerica	EPI_ISL_480852	2020-04-06	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0231/2020|EPI_ISL_480882|2020-04-22|NorthAmerica	EPI_ISL_480882	2020-04-22	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-018/2020|EPI_ISL_436522|2020-04-09|NorthAmerica	EPI_ISL_436522	2020-04-09	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0204/2020|EPI_ISL_480855|2020-04-12|NorthAmerica	EPI_ISL_480855	2020-04-12	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-UF-15/2020|EPI_ISL_468721|2020-04-17|NorthAmerica	EPI_ISL_468721	2020-04-17	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0641/2020|EPI_ISL_508845|2020-04-06|NorthAmerica	EPI_ISL_508845	2020-04-06	NorthAmerica	USA	FL	B.1.110.3	0.965462031107045	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0327/2020|EPI_ISL_489736|2020-04-14|NorthAmerica	EPI_ISL_489736	2020-04-14	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0356/2020|EPI_ISL_489765|2020-04-13|NorthAmerica	EPI_ISL_489765	2020-04-13	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-USAFSAM-S120/2020|EPI_ISL_812324|2020-04-04|NorthAmerica	EPI_ISL_812324	2020-04-04	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0789/2020|EPI_ISL_512593|2020-04-07|NorthAmerica	EPI_ISL_512593	2020-04-07	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0179/2020|EPI_ISL_480830|2020-04-03|NorthAmerica	EPI_ISL_480830	2020-04-03	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0178/2020|EPI_ISL_480829|2020-04-03|NorthAmerica	EPI_ISL_480829	2020-04-03	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1833/2020|EPI_ISL_613916|2020-04-06|NorthAmerica	EPI_ISL_613916	2020-04-06	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0224/2020|EPI_ISL_480875|2020-04-21|NorthAmerica	EPI_ISL_480875	2020-04-21	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1984/2020|EPI_ISL_653137|2020-04-17|NorthAmerica	EPI_ISL_653137	2020-04-17	NorthAmerica	USA	FL	B.1.110.3	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1253/2020|EPI_ISL_541149|2020-04-13|NorthAmerica	EPI_ISL_541149	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1252/2020|EPI_ISL_541148|2020-04-13|NorthAmerica	EPI_ISL_541148	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0130/2020|EPI_ISL_450864|2020-04-10|NorthAmerica	EPI_ISL_450864	2020-04-10	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0092/2020|EPI_ISL_445035|2020-04-27|NorthAmerica	EPI_ISL_445035	2020-04-27	NorthAmerica	USA	FL	B.1	0.968293795620438	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0131/2020|EPI_ISL_450865|2020-04-10|NorthAmerica	EPI_ISL_450865	2020-04-10	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1068/2020|EPI_ISL_526554|2020-04-21|NorthAmerica	EPI_ISL_526554	2020-04-21	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2157/2020|EPI_ISL_653310|2020-04-24|NorthAmerica	EPI_ISL_653310	2020-04-24	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-04-UMTL-96NV/2020|EPI_ISL_479760|2020-04-06|NorthAmerica	EPI_ISL_479760	2020-04-06	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0889/2020|EPI_ISL_517779|2020-04-14|NorthAmerica	EPI_ISL_517779	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1070/2020|EPI_ISL_526556|2020-04-22|NorthAmerica	EPI_ISL_526556	2020-04-22	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0890/2020|EPI_ISL_517780|2020-04-14|NorthAmerica	EPI_ISL_517780	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0891/2020|EPI_ISL_517781|2020-04-14|NorthAmerica	EPI_ISL_517781	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1835/2020|EPI_ISL_613746|2020-04-09|NorthAmerica	EPI_ISL_613746	2020-04-09	NorthAmerica	USA	FL	B.1.369	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1461/2020|EPI_ISL_549243|2020-04-09|NorthAmerica	EPI_ISL_549243	2020-04-09	NorthAmerica	USA	FL	B.1.369	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1860/2020|EPI_ISL_613938|2020-04-10|NorthAmerica	EPI_ISL_613938	2020-04-10	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1231/2020|EPI_ISL_541241|2020-04-13|NorthAmerica	EPI_ISL_541241	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-Yale-1647/2020|EPI_ISL_1168372|2020-04-16|NorthAmerica	EPI_ISL_1168372	2020-04-16	NorthAmerica	USA	FL	B.1	0.99377085650723	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-Yale-434/2020|EPI_ISL_738283|2020-04-08|NorthAmerica	EPI_ISL_738283	2020-04-08	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1839/2020|EPI_ISL_613919|2020-04-09|NorthAmerica	EPI_ISL_613919	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1838/2020|EPI_ISL_613738|2020-04-09|NorthAmerica	EPI_ISL_613738	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1840/2020|EPI_ISL_613920|2020-04-09|NorthAmerica	EPI_ISL_613920	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0205/2020|EPI_ISL_480856|2020-04-10|NorthAmerica	EPI_ISL_480856	2020-04-10	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0229/2020|EPI_ISL_480880|2020-04-22|NorthAmerica	EPI_ISL_480880	2020-04-22	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0347/2020|EPI_ISL_489756|2020-04-13|NorthAmerica	EPI_ISL_489756	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0219/2020|EPI_ISL_480870|2020-04-20|NorthAmerica	EPI_ISL_480870	2020-04-20	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0206/2020|EPI_ISL_480857|2020-04-13|NorthAmerica	EPI_ISL_480857	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0377/2020|EPI_ISL_489786|2020-04-23|NorthAmerica	EPI_ISL_489786	2020-04-23	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0105/2020|EPI_ISL_445047|2020-04-28|NorthAmerica	EPI_ISL_445047	2020-04-28	NorthAmerica	USA	FL	B.1	0.965462031107045	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0217/2020|EPI_ISL_480868|2020-04-20|NorthAmerica	EPI_ISL_480868	2020-04-20	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0218/2020|EPI_ISL_480869|2020-04-20|NorthAmerica	EPI_ISL_480869	2020-04-20	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0095/2020|EPI_ISL_445038|2020-04-27|NorthAmerica	EPI_ISL_445038	2020-04-27	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0200/2020|EPI_ISL_480851|2020-04-06|NorthAmerica	EPI_ISL_480851	2020-04-06	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-029/2020|EPI_ISL_436533|2020-04-15|NorthAmerica	EPI_ISL_436533	2020-04-15	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0164/2020|EPI_ISL_480815|2020-04-02|NorthAmerica	EPI_ISL_480815	2020-04-02	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0615/2020|EPI_ISL_508819|2020-04-03|NorthAmerica	EPI_ISL_508819	2020-04-03	NorthAmerica	USA	FL	B.1.319	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-TGH-0102/2020|EPI_ISL_1379507|2020-04-01|NorthAmerica	EPI_ISL_1379507	2020-04-01	NorthAmerica	USA	FL	B.1.319	0.992874638165219	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0325/2020|EPI_ISL_489734|2020-04-13|NorthAmerica	EPI_ISL_489734	2020-04-13	NorthAmerica	USA	FL	B.1.503	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1997/2020|EPI_ISL_653150|2020-04-30|NorthAmerica	EPI_ISL_653150	2020-04-30	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-045/2020|EPI_ISL_436549|2020-04-15|NorthAmerica	EPI_ISL_436549	2020-04-15	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0098/2020|EPI_ISL_445041|2020-04-27|NorthAmerica	EPI_ISL_445041	2020-04-27	NorthAmerica	USA	FL	B.1	0.974608932214917	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1988/2020|EPI_ISL_653141|2020-04-18|NorthAmerica	EPI_ISL_653141	2020-04-18	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0322/2020|EPI_ISL_489731|2020-04-12|NorthAmerica	EPI_ISL_489731	2020-04-12	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0323/2020|EPI_ISL_489732|2020-04-13|NorthAmerica	EPI_ISL_489732	2020-04-13	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0778/2020|EPI_ISL_512582|2020-04-07|NorthAmerica	EPI_ISL_512582	2020-04-07	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0656/2020|EPI_ISL_508860|2020-04-07|NorthAmerica	EPI_ISL_508860	2020-04-07	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1949/2020|EPI_ISL_653102|2020-04-10|NorthAmerica	EPI_ISL_653102	2020-04-10	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1825/2020|EPI_ISL_613912|2020-04-08|NorthAmerica	EPI_ISL_613912	2020-04-08	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0321/2020|EPI_ISL_489730|2020-04-13|NorthAmerica	EPI_ISL_489730	2020-04-13	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1955/2020|EPI_ISL_653108|2020-04-11|NorthAmerica	EPI_ISL_653108	2020-04-11	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1959/2020|EPI_ISL_653112|2020-04-13|NorthAmerica	EPI_ISL_653112	2020-04-13	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1841/2020|EPI_ISL_613921|2020-04-08|NorthAmerica	EPI_ISL_613921	2020-04-08	NorthAmerica	USA	FL	B.1.493	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0357/2020|EPI_ISL_489766|2020-04-14|NorthAmerica	EPI_ISL_489766	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-QDX-224/2020|EPI_ISL_498705|2020-04-16|NorthAmerica	EPI_ISL_498705	2020-04-16	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-TGH-0115/2020|EPI_ISL_1379519|2020-04-29|NorthAmerica	EPI_ISL_1379519	2020-04-29	NorthAmerica	USA	FL	B.1.509	0.992874638165219	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1986/2020|EPI_ISL_653139|2020-04-18|NorthAmerica	EPI_ISL_653139	2020-04-18	NorthAmerica	USA	FL	B.1.509	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1845/2020|EPI_ISL_613925|2020-04-09|NorthAmerica	EPI_ISL_613925	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0638/2020|EPI_ISL_508842|2020-04-06|NorthAmerica	EPI_ISL_508842	2020-04-06	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1812/2020|EPI_ISL_613719|2020-04-02|NorthAmerica	EPI_ISL_613719	2020-04-02	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0222/2020|EPI_ISL_480873|2020-04-19|NorthAmerica	EPI_ISL_480873	2020-04-19	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0358/2020|EPI_ISL_489767|2020-04-13|NorthAmerica	EPI_ISL_489767	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0234/2020|EPI_ISL_480885|2020-04-23|NorthAmerica	EPI_ISL_480885	2020-04-23	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0381/2020|EPI_ISL_489790|2020-04-22|NorthAmerica	EPI_ISL_489790	2020-04-22	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0382/2020|EPI_ISL_489791|2020-04-23|NorthAmerica	EPI_ISL_489791	2020-04-23	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0609/2020|EPI_ISL_508813|2020-04-03|NorthAmerica	EPI_ISL_508813	2020-04-03	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0116/2020|EPI_ISL_450850|2020-04-07|NorthAmerica	EPI_ISL_450850	2020-04-07	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1706/2020|EPI_ISL_613839|2020-04-24|NorthAmerica	EPI_ISL_613839	2020-04-24	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1705/2020|EPI_ISL_613837|2020-04-24|NorthAmerica	EPI_ISL_613837	2020-04-24	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1249/2020|EPI_ISL_541155|2020-04-20|NorthAmerica	EPI_ISL_541155	2020-04-20	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1399/2020|EPI_ISL_549181|2020-04-20|NorthAmerica	EPI_ISL_549181	2020-04-20	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0389/2020|EPI_ISL_489798|2020-04-29|NorthAmerica	EPI_ISL_489798	2020-04-29	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0896/2020|EPI_ISL_517786|2020-04-10|NorthAmerica	EPI_ISL_517786	2020-04-10	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-USAFSAM-S122/2020|EPI_ISL_812326|2020-04-24|NorthAmerica	EPI_ISL_812326	2020-04-24	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0228/2020|EPI_ISL_480879|2020-04-20|NorthAmerica	EPI_ISL_480879	2020-04-20	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0368/2020|EPI_ISL_489777|2020-04-21|NorthAmerica	EPI_ISL_489777	2020-04-21	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0326/2020|EPI_ISL_489735|2020-04-13|NorthAmerica	EPI_ISL_489735	2020-04-13	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-2158/2020|EPI_ISL_653311|2020-04-24|NorthAmerica	EPI_ISL_653311	2020-04-24	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0781/2020|EPI_ISL_512585|2020-04-07|NorthAmerica	EPI_ISL_512585	2020-04-07	NorthAmerica	USA	FL	B.1.595	0.967822911912369	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1992/2020|EPI_ISL_653145|2020-04-16|NorthAmerica	EPI_ISL_653145	2020-04-16	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1993/2020|EPI_ISL_653146|2020-04-16|NorthAmerica	EPI_ISL_653146	2020-04-16	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0333/2020|EPI_ISL_489742|2020-04-14|NorthAmerica	EPI_ISL_489742	2020-04-14	NorthAmerica	USA	FL	B.1.595	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1962/2020|EPI_ISL_653115|2020-04-13|NorthAmerica	EPI_ISL_653115	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-USAFSAM-S121/2020|EPI_ISL_812325|2020-04-13|NorthAmerica	EPI_ISL_812325	2020-04-13	NorthAmerica	USA	FL	B.1	0.990401785714286	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0167/2020|EPI_ISL_480818|2020-04-03|NorthAmerica	EPI_ISL_480818	2020-04-03	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0157/2020|EPI_ISL_480808|2020-04-01|NorthAmerica	EPI_ISL_480808	2020-04-01	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1970/2020|EPI_ISL_653123|2020-04-16|NorthAmerica	EPI_ISL_653123	2020-04-16	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1967/2020|EPI_ISL_653120|2020-04-14|NorthAmerica	EPI_ISL_653120	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1966/2020|EPI_ISL_653119|2020-04-13|NorthAmerica	EPI_ISL_653119	2020-04-13	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1965/2020|EPI_ISL_653118|2020-04-14|NorthAmerica	EPI_ISL_653118	2020-04-14	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0478/2020|EPI_ISL_495384|2020-04-29|NorthAmerica	EPI_ISL_495384	2020-04-29	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0477/2020|EPI_ISL_495383|2020-04-29|NorthAmerica	EPI_ISL_495383	2020-04-29	NorthAmerica	USA	FL	B.1	0.964988558352403	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0479/2020|EPI_ISL_495385|2020-04-30|NorthAmerica	EPI_ISL_495385	2020-04-30	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-1853/2020|EPI_ISL_613933|2020-04-09|NorthAmerica	EPI_ISL_613933	2020-04-09	NorthAmerica	USA	FL	B.1	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0345/2020|EPI_ISL_489754|2020-04-12|NorthAmerica	EPI_ISL_489754	2020-04-12	NorthAmerica	USA	FL	B.1.332	0.994888888888889	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0173/2020|EPI_ISL_480824|2020-04-03|NorthAmerica	EPI_ISL_480824	2020-04-03	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0351/2020|EPI_ISL_489760|2020-04-13|NorthAmerica	EPI_ISL_489760	2020-04-13	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0063/2020|EPI_ISL_445006|2020-04-15|NorthAmerica	EPI_ISL_445006	2020-04-15	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0344/2020|EPI_ISL_489753|2020-04-11|NorthAmerica	EPI_ISL_489753	2020-04-11	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0211/2020|EPI_ISL_480862|2020-04-17|NorthAmerica	EPI_ISL_480862	2020-04-17	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0214/2020|EPI_ISL_480865|2020-04-19|NorthAmerica	EPI_ISL_480865	2020-04-19	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0189/2020|EPI_ISL_480840|2020-04-03|NorthAmerica	EPI_ISL_480840	2020-04-03	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0180/2020|EPI_ISL_480831|2020-04-03|NorthAmerica	EPI_ISL_480831	2020-04-03	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0208/2020|EPI_ISL_480859|2020-04-16|NorthAmerica	EPI_ISL_480859	2020-04-16	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0192/2020|EPI_ISL_480843|2020-04-04|NorthAmerica	EPI_ISL_480843	2020-04-04	NorthAmerica	USA	FL	B.1.332	0.934511189634865	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0182/2020|EPI_ISL_480833|2020-04-03|NorthAmerica	EPI_ISL_480833	2020-04-03	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-UF9/2020|EPI_ISL_447905|2020-04-29|NorthAmerica	EPI_ISL_447905	2020-04-29	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0181/2020|EPI_ISL_480832|2020-04-04|NorthAmerica	EPI_ISL_480832	2020-04-04	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0350/2020|EPI_ISL_489759|2020-04-13|NorthAmerica	EPI_ISL_489759	2020-04-13	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
hCoV-19/USA/FL-BPHL-0209/2020|EPI_ISL_480860|2020-04-18|NorthAmerica	EPI_ISL_480860	2020-04-18	NorthAmerica	USA	FL	B.1.332	NA	2021-11-25	v1.2.101	FL
